ID,SyntacticCategory,GroupName,RulesName,Status,Comment,CommentFonts,InputStructures,OutputStructures,TriggerWord,NameFonts,SourceLanguage,References,SSDS,UserDefinedInsertions,IgnorePhrasalEmbedding,IgnoreClausalEmbedding,IncludePreviousVerse,ContinueExecution,GrammarTopics,Unnecessary
1230,2,Theta Grid Adjustments for Events marry-A through prepare-C,  Theta Grid Adjustment for pray-C,1,"  Gen. 32:9  Jacob prayed to God, ""...""-*-","14,39-*-","{~|c-(~|n-,A,)~|(~|v-Cpray~|V-)~|(~|n-,d,,,,,,,,,,,,)~|[~|c-P,(~|n-,A,.~|N-)~|(~|v-.~|V-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Cpray~|V-^~|~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1)~|^~|-1~|0[~|c-P,^~|-1~|0(~|n-,A,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-^~|~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-","Cpray,",,2,"4,1,32,9^3,67,25,9^|",0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1234,2,Theta Grid Adjustments for Events dip-A through fish-A,  Theta Grid Adjustment for fight-C,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Cfight~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Cfight~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Cfight,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
1236,2,Theta Grid Adjustments for Events roll-B through start-A,Theta Grid Adjustment for spoil-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Aspoil~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Aspoil~|V-)~|}~|",Aspoil,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1270,2,Theta Grid Adjustments for Events dip-A through fish-A,Theta Grid Adjustment for fill-B,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Bfill~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Bfill~|V-)~|}~|",Bfill,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1252,2,Theta Grid Adjustments for Events roll-B through start-A,  Theta Grid Adjustment for spread-B,1,  Gen. 6:14 Spread tar inside the ark.-*-,"13,38-*-","{~|c-(~|n-,A,)~|(~|v-Bspread~|V-)~|(~|n-,P,,,,,,,,,,,,)~|(~|n-,d,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bspread~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Bspread,",,2,"4,1,6,14^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1261,2,Theta Grid Adjustments for Events upset-A through yell-A,  Theta Grid Adjustment for win-A,1,  Bible Stories 26:1  -*-,"22,22-*-","{~|c-(~|n-,A,)~|(~|v-Awin~|V-)~|(~|n-,P,,,,,,,,,,,,)~|(~|n-,B,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Awin~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|n-,B,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|11~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Awin,",,2,"3,67,26,1^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1239,2,Theta Grid Adjustments for Events imitate-A through mark-A,  Theta Grid Adjustment for lower-A,1,  Mark 2:4  The people lowered the mat to Jesus.-*-,"12,48-*-","{~|c-(~|n-,A,)~|(~|v-Alower~|V-)~|(~|n-,P,)~|(~|n-,d,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Alower~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Alower,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1254,2,Theta Grid Adjustments for Events imitate-A through mark-A,  Theta Grid Adjustment for make-A,1,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Amake~|V-)~|(~|n-,P,)~|&(~|n-,s,&)~|&(~|n-,B,&)~|&(~|n-,I,,,,,,,,,,,,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Amake~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0&(~|n-,s,,,,,,,,,,o,Q,^~|-1~|0Insert~|P-^~|9~|1&)~|^~|-1~|0&(~|n-,B,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|11~|1&)~|^~|-1~|0&(~|n-,I,,,,,,,,,,b,Q,^~|-1~|0Insert~|P-^~|10~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Amake,",,2,"4,1,1,7^4,1,1,15^4,1,1,16^4,1,1,25^4,1,1,31^4,1,2,4^4,1,2,7^4,1,2,8^4,1,2,18^4,1,2,22^4,1,2,23^4,1,3,7^4,1,3,19^4,1,3,21^4,1,4,22^4,1,8,6^4,1,9,21^4,1,11,3^4,1,22,9^4,1,28,18^4,1,35,1^4,1,35,2^4,1,37,3^4,1,40,1^4,1,40,5^4,1,40,9^|",-*-,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1240,3,Theta Grid Adjustments for Object Attributes harmless-A through respectable-A,  Theta Grid Adjustment for pure-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-,-*--*-,"{~|c-(~|n-,,(~|j-,A,Apure~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Apure~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Apure~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Apure~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Apure,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
1241,3,Theta Grid Adjustments for Object Attributes respectable-A through young-A,  Theta Grid Adjustment for worthless-A,0,  Predicative Construction without an Argument-*-,-*-,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthless~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aworthless~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aworthless,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
1246,2,Theta Grid Adjustments for Events marry-A through prepare-C,  Theta Grid Adjustment for preach-B,1,  Philippians 1:15  Some people preach about Christ.-*-,"20,52-*-","{~|c-(~|n-,A,)~|(~|v-Bpreach~|V-)~|(~|n-,P,)~|&(~|n-,d,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bpreach~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|5~|1)~|^~|-1~|0&(~|n-,d,,,,,,,,,,o,Q,^~|-1~|0Insert~|P-^~|6~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Bpreach,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1274,2,Theta Grid Adjustments for Events abolish-A through beat-A,  Theta Grid Adjustment for be-R,1,  Gen. 17:10 The law is part of the covenant that ...-*-,"14,53-*-","{~|c-(~|n-,A,)~|(~|v-Rbe~|V-)~|(~|n-SF,S,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Rbe~|V-^~|~|0)~|^~|-1~|0(~|n-SF,S,,,,,,,,,,,,^~|-1~|0Insert~|P-^~|59~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Rbe,",,2,"4,1,8,11^4,1,17,10^4,6,19,9^4,6,22,24^4,6,22,28^4,44,1,1^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1243,2,Theta Grid Adjustments for Events prepare-D through roll-A,  Theta Grid Adjustment for ride-A,1,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Aride~|V-)~|&(~|n-,P,&)~|&(~|n-,s,,,,,,,,,,,,&)~|&(~|n-,d,,,,,,,,,,,,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Aride~|V-^~|~|0)~|^~|-1~|0&(~|n-,P,^~|-1~|0&)~|^~|-1~|0&(~|n-,s,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|9~|1&)~|^~|-1~|0&(~|n-,d,,,,,,,,,,o,Q,^~|-1~|0Insert~|P-^~|6~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Aride,",,2,"4,1,41,43^4,1,46,29^4,1,49,17^4,1,50,9^4,2,4,20^4,2,14,7^4,2,14,25^4,6,24,6^4,7,5,10^4,7,10,4^4,7,12,14^4,17,6,8^4,17,8,10^4,17,8,14^4,42,19,30^4,42,19,35^4,42,19,36^3,67,12,9^3,67,13,13^3,67,16,19^3,67,22,15^3,67,33,3^3,67,53,4^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1245,2,Theta Grid Adjustments for Events marry-A through prepare-C,  Theta Grid Adjustment for preach-A,1,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Apreach~|V-)~|&(~|n-,d,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Apreach~|V-^~|~|0)~|^~|-1~|0&(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Apreach,",,2,"4,50,1,5^4,50,1,15^4,50,1,16^4,50,1,17^4,50,1,18^4,50,2,22^7,2,5,2^3,67,39,2^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1248,2,Theta Grid Adjustments for Events fit-A through imagine-A,  Theta Grid Adjustment for hope-B,1,  TBTA: Theta grid info not yet generated for this event.-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Bhope~|V-)~|[~|c-P,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,,,,,,,,,,,,.~|N-)~|(~|v-.~|V-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bhope~|V-^~|~|0)~|^~|-1~|0[~|c-P,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0(~|n-,A,,,,,,,,,,,,^~|-1~|0.~|N-,,,,,,B,,,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-,,,,,,t,,,,,,,,,,^~|-1~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-","Bhope,",,2,"4,8,2,13^4,17,9,1^4,42,23,8^4,50,2,23^|",,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1249,2,Theta Grid Adjustments for Events abolish-A through beat-A,  Theta Grid Adjustment for be-P,1,  Clauses 1:16 The story is about John.-*-,"16,39-*-","{~|c-(~|n-,A,)~|(~|v-Pbe~|V-)~|(~|n-,S,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Pbe~|V-^~|~|0)~|^~|-1~|0(~|n-,S,,,,,,,,,,,,^~|-1~|0Insert~|P-^~|5~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Pbe,",,2,"4,1,5,1^4,1,6,9^4,1,37,2^4,2,21,12^4,2,22,1^4,2,22,16^4,2,23,10^4,6,18,8^4,6,18,9^4,7,7,14^4,7,7,19^4,17,6,1^4,17,6,2^4,27,2,19^4,27,2,28^4,27,4,19^4,27,8,17^4,27,8,19^4,27,8,26^4,27,10,1^4,27,10,14^4,27,11,44^4,42,6,47^4,42,13,15^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1250,2,Theta Grid Adjustments for Events fit-A through imagine-A,Theta Grid Adjustment for humiliate-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Ahumiliate~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Ahumiliate~|V-)~|}~|",Ahumiliate,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1253,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for glorious-A,0,  Attributive Construction-*-,-*-,"{~|c-(~|n-,,(~|j-,A,Aglorious~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aglorious~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aglorious,",,2,,0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
1263,3,Theta Grid Adjustments for Object Attributes harmless-A through respectable-A,  Theta Grid Adjustment for quiet-A,1,  Attributive Construction-*-  Mark 1:25  -*-,"-*-13,13-*-","{~|c-(~|n-,,(~|j-,A,Aquiet~|A-)~|.~|N-)~|}~|-*-{~|c-,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|v-Abecome~|V-)~|(~|j-,P,,,,,,Aquiet~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aquiet~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0(~|v-^~|-1~|0Abecome~|V-^~|8~|0)~|^~|-1~|0(~|j-,P,,,,,,^~|-1~|0Aquiet~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aquiet,",,2,,0-*--*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1251,2,Theta Grid Adjustments for Events marry-A through prepare-C,  Theta Grid Adjustment for predict-A,1,  'predict' is often paired with 'say-B'.  Exodus 9:12  ... like the Lord predicted through Moses.-*-,"56,98-*-","{~|c-(~|n-,A,)~|(~|v-Apredict~|V-)~|(~|n-,d,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Apredict~|V-^~|~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|13~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Apredict,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1269,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for good-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-  Comparative Construction-*-,-*--*--*-,"{~|c-(~|n-,,(~|j-,A,Agood~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Agood~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Agood~|A-C,(~|n-,,,.~|N-)~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Agood~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Agood~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Agood~|A-C,^~|~|0(~|n-,,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Agood,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
1255,2,Theta Grid Adjustments for Events starve-A through untie-A,  Theta Grid Adjustment for turn-A,1,  -*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Aturn~|V-)~|(~|n-,d,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Aturn~|V-^~|~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Aturn,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1256,3,Theta Grid Adjustments for Object Attributes respectable-A through young-A,  Theta Grid Adjustment for worthy-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-  Predicative Construction with a Nominal Argument-*-  Predicative Construction with a Same Participant Clausal Argument-*-  Predicative Construction with a Different Participant Clausal Argument-*-,-*--*--*--*--*-,"{~|c-(~|n-,,(~|j-,A,Aworthy~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-(~|n-,,,)~|)~|}~|-*-{~|c-(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|]~|)~|}~|-*-{~|c-(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aworthy~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-(~|n-,,,)~|)~|}~|-*-{~|c-(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|]~|)~|}~|-*-{~|c-(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Aworthy~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|]~|)~|}~|-*-","Aworthy,",,2,,0-*--*--*-11-*-12-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
1258,2,Theta Grid Adjustments for Events abolish-A through beat-A,  Theta Grid Adjustment for be-Q,1,  Luke 5:36 ... the old shirt was made of.-*-,"13,42-*-","{~|c-(~|n-,A,)~|(~|v-Qbe~|V-)~|(~|n-,S,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Qbe~|V-^~|~|0)~|^~|-1~|0(~|n-,S,,,,,,,,,,,,^~|-1~|0Insert~|P-^~|40~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Qbe,",,2,"4,1,3,24^4,1,6,3^4,1,24,53^4,6,6,24^4,7,6,26^4,17,1,6^4,17,4,1^4,17,4,2^4,17,4,3^4,17,4,4^4,27,2,32^4,27,2,33^4,27,2,35^4,27,2,38^4,27,2,41^4,27,2,42^4,27,2,43^4,27,5,4^4,27,5,23^4,27,9,3^4,27,10,5^4,34,1,14^4,42,10,13^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1259,2,Theta Grid Adjustments for Events starve-A through untie-A,  Theta Grid Adjustment for turn-C,1,  1 Samuel 6:12  -*-,"17,17-*-","{~|c-(~|n-,A,)~|(~|v-Cturn~|V-)~|(~|n-,d,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Cturn~|V-^~|~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Cturn,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
1260,2,Theta Grid Adjustments for Events marry-A through prepare-C,Theta Grid Adjustment for prefer-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Aprefer~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Aprefer~|V-)~|}~|",Aprefer,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1265,2,Theta Grid Adjustments for Events starve-A through untie-A,  Theta Grid Adjustment for understand-A,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Aunderstand~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Aunderstand~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aunderstand,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
1266,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for bright-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-  Predicative Construction with a Nominal Argument-*-,-*--*--*-,"{~|c-(~|n-,,(~|j-,A,Abright~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abright~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abright~|A-(~|n-,,,)~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Abright~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abright~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abright~|A-^~|~|0(~|n-,,,^~|-1~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Abright,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
1267,2,Theta Grid Adjustments for Events beat-B through claim-A,Theta Grid Adjustment for chip-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Achip~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Achip~|V-)~|}~|",Achip,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
1268,2,Theta Grid Adjustments for Events starve-A through untie-A,  Theta Grid Adjustment for understand-B,1,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Bunderstand~|V-)~|[~|c-P,(~|n-,A,.~|N-)~|(~|v-.~|V-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bunderstand~|V-^~|~|0)~|^~|-1~|0[~|c-P,^~|-1~|0Insert~|&Complementizer^~|that~|1(~|n-,A,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-^~|~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-","Bunderstand,",,2,"4,8,1,18^4,42,20,19^4,49,3,18^4,49,5,13^4,50,1,28^4,51,1,6^4,52,2,13^|",,&Complementizer~!~105~!~that,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
